Tiempo,Temperatura,Humedad,Masa
958.09,18,56,-1.49
958.2,18,56,-1.7
958.3,18,56,-1.61
958.4,18,56,-1.55
958.5,18,56,-2.08
958.61,18,56,-2.12
958.71,18,56,-1.86
958.81,18,56,-1.72
958.94,18,56,-1.72
959.04,18,56,-1.75
959.14,18,56,-1.77
959.24,18,56,-1.82
959.34,18,56,-1.68
959.45,18,56,-1.62
959.55,18,56,-1.57
959.65,18,56,-1.42
959.76,18,56,-1.3
959.86,18,56,-1.43
959.96,18,56,-1.64
960.06,18,56,-1.97
960.16,18,56,-1.99
960.27,18,56,-1.94
960.37,18,56,-1.88
960.47,18,56,-1.63
960.57,18,56,-1.62
960.68,18,56,-1.45
960.78,18,56,-1.43
960.88,18,56,-1.63
961.01,18,56,-1.68
961.11,18,56,-1.42
961.21,18,56,-1.55
961.31,18,56,-1.76
961.42,18,56,-1.54
961.52,18,56,-1.6
961.62,18,56,-1.69
961.72,18,56,-1.88
961.83,18,56,-1.69
961.93,18,56,-1.66
962.03,18,56,-1.41
962.13,18,56,-1.57
962.23,18,56,-1.73
962.34,18,56,-1.62
962.44,18,56,-1.36
962.54,18,56,-1.51
962.64,18,56,-1.57
962.75,18,56,-1.43
962.85,18,56,-1.63
962.95,18,56,-1.55
963.08,18,56,-1.56
963.18,18,56,-1.76
963.28,18,56,-2.04
963.38,18,56,-2.04
963.49,18,56,-1.76
963.59,18,56,-1.59
963.69,18,56,-1.41
963.79,18,56,-1.39
963.9,18,56,-1.28
964,18,56,-1.52
964.1,18,56,-1.41
964.2,18,56,-1.34
964.3,18,56,-1.51
964.41,18,56,-1.65
964.51,18,56,-1.64
964.61,18,56,-1.47
964.72,18,56,-1.37
964.82,18,56,-1.39
964.92,18,56,-1.55
965.02,18,56,-1.44
965.15,18,56,-1.34
965.25,18,56,-1.61
965.35,18,56,-1.67
965.46,18,56,-1.23
965.56,18,56,-1.49
965.66,18,56,-1.42
965.76,18,56,-1.42
965.86,18,56,-1.26
965.97,18,56,-1.47
966.07,18,56,-1.64
966.17,18,56,-1.59
966.27,18,56,-1.92
966.38,18,56,-1.73
966.48,18,56,-1.32
966.58,18,56,-1.21
966.68,18,56,-1.8
966.79,18,56,-1.85
966.89,18,56,-1.7
966.99,18,56,-1.56
967.09,18,56,-1.66
967.22,18,56,-1.56
967.32,18,56,-1.47
967.42,18,56,-1.43
967.53,18,56,-1.24
967.63,18,56,-1.32
967.73,18,56,-1.4
967.83,18,56,-1.83
967.94,18,56,-1.76
968.04,18,56,-1.51
968.14,18,56,-1.48
968.24,18,56,-1.75
968.35,18,56,-1.69
968.45,18,56,-1.66
968.55,18,56,-1.43
968.65,18,56,-1.67
968.76,18,56,-1.5
968.86,18,56,-1.63
968.96,18,56,-1.66
969.06,18,56,-1.83
969.16,18,56,-1.64
969.29,18,56,-1.59
969.39,18,56,-1.74
969.5,18,56,-1.98
969.6,18,56,-1.6
969.7,18,56,-1.31
969.8,18,56,-1.41
969.91,18,56,-1.55
970.01,18,56,-1.56
970.11,18,56,-1.6
970.21,18,56,-1.32
970.32,18,56,-1.43
970.42,18,56,-1.46
970.52,18,56,-1.86
970.62,18,56,-1.88
970.72,18,56,-1.98
970.83,18,56,-1.97
970.93,18,56,-1.87
971.03,18,56,-1.85
971.13,18,56,-1.55
971.24,18,56,-1.87
971.36,18,56,-1.73
971.46,18,56,-1.63
971.57,18,56,-1.38
971.67,18,56,-1.47
971.77,18,56,-1.9
971.87,18,56,-1.62
971.98,18,56,-1.53
972.08,18,56,-1.61
972.18,18,56,-1.85
972.28,18,56,-1.91
972.39,18,56,-1.98
972.49,18,56,-1.88
972.59,18,56,-1.57
972.69,18,56,-1.41
972.8,18,56,-1.45
972.9,18,56,-1.26
973,18,56,-1.64
973.1,18,56,-1.89
973.21,18,56,-1.8
973.31,18,56,-1.51
973.43,18,56,-2.07
973.53,18,56,-1.96
973.64,18,56,-1.69
973.74,18,56,-1.63
973.84,18,56,-1.7
973.94,18,56,-1.68
974.05,18,56,-1.55
974.15,18,56,-1.84
974.25,18,56,-1.6
974.35,18,56,-1.39
974.46,18,56,-1.62
974.56,18,56,-1.76
974.66,18,56,-1.59
974.76,18,56,-1.54
974.87,18,56,-1.76
974.97,18,56,-1.74
975.07,18,56,-1.58
975.17,18,56,-1.69
975.28,18,56,-1.89
975.38,18,56,-1.82
975.5,18,56,-1.68
975.6,18,56,-1.37
975.71,18,56,-1.46
975.81,18,56,-1.44
975.91,18,56,-1.5
976.02,18,56,-1.35
976.12,18,56,-1.33
976.22,18,56,-1.15
976.32,18,56,-1.27
976.42,18,56,-1.41
976.53,18,56,-1.12
976.63,18,56,-1.17
976.73,18,56,-1.2
976.83,18,56,-1.59
976.94,18,56,-1.63
977.04,18,56,-1.46
977.14,18,56,-1.54
977.24,18,56,-1.32
977.35,18,56,-1.5
977.45,18,56,-1.51
977.57,18,56,-1.59
977.68,18,56,-1.2
977.78,18,56,-1.34
977.88,18,56,-1.84
977.98,18,56,-1.58
978.09,18,56,-1.52
978.19,18,56,-1.56
978.29,18,56,-1.5
978.39,18,56,-1.31
978.5,18,56,-1.41
978.6,18,56,-1.52
978.7,18,56,-1.61
978.8,18,56,-1.44
978.9,18,56,-1.5
979.01,18,56,-1.51
979.11,18,56,-1.19
979.21,18,56,-1.11
979.31,18,56,-1.19
979.42,18,56,-1.16
979.52,18,56,-0.93
979.64,18,56,-0.82
979.75,18,56,-0.94
979.85,18,56,-1.39
979.95,18,56,-1.29
980.05,18,56,-1.02
980.16,18,56,-0.96
980.26,18,56,-1.28
980.36,18,56,-1.09
980.46,18,56,-0.91
980.57,18,56,-0.95
980.67,18,56,-0.91
980.77,18,56,-0.85
980.87,18,56,-0.79
980.97,18,56,-0.99
981.08,18,56,-1.11
981.18,18,56,-1.16
981.28,18,56,-0.91
981.39,18,56,-0.92
981.49,18,56,-0.92
981.59,18,56,-0.84
981.71,18,56,-0.87
981.82,18,56,-1.02
981.92,18,56,-1.1
982.02,18,56,-1.12
982.12,18,56,-1.02
982.23,18,56,-1.05
982.33,18,56,-0.83
982.43,18,56,-0.9
982.53,18,56,-1.07
982.64,18,56,-1.1
982.74,18,56,-1.17
982.84,18,56,-0.97
982.94,18,56,-0.89
983.05,18,56,-1.01
983.15,18,56,-1.41
983.25,18,56,-1.5
983.35,18,56,-1.09
983.46,18,56,-0.73
983.56,18,56,-0.88
983.66,18,56,-1
983.78,18,56,-1.24
983.89,18,56,-1.33
983.99,18,56,-1.13
984.09,18,56,-1.14
984.2,18,56,-1.1
984.3,18,56,-1.15
984.4,18,56,-1.08
984.5,18,56,-1.12
984.6,18,56,-1.05
984.71,18,56,-1.07
984.81,18,56,-1.26
984.91,18,56,-1.13
985.02,18,56,-0.93
985.12,18,56,-0.92
985.22,18,56,-1.17
985.32,18,56,-1.22
985.42,18,56,-1.23
985.53,18,56,-0.89
985.63,18,56,-0.59
985.73,18,56,-0.93
985.86,18,56,-0.78
985.96,18,56,-1.03
986.06,18,56,-0.81
986.16,18,56,-0.72
986.27,18,56,-1
986.37,18,56,-0.87
986.47,18,56,-0.73
986.57,18,56,-0.84
986.68,18,56,-1.09
986.78,18,56,-0.97
986.88,18,56,-1.03
986.98,18,56,-1.17
987.09,18,56,-1.2
987.19,18,56,-0.91
987.29,18,56,-0.97
987.39,18,56,-0.79
987.5,18,56,-0.83
987.6,18,56,-1.16
987.7,18,56,-0.94
987.8,18,56,-0.88
987.93,18,56,-0.98
988.03,18,56,-1
988.13,18,56,-0.98
988.23,18,56,-1.09
988.34,18,56,-0.95
988.44,18,56,-0.78
988.54,18,56,-1.08
988.65,18,56,-1.13
988.75,18,56,-0.91
988.85,18,56,-0.99
988.95,18,56,-0.92
989.05,18,56,-0.99
989.16,18,56,-0.9
989.26,18,56,-0.56
989.36,18,56,-0.69
989.46,18,56,-0.9
989.57,18,56,-0.7
989.67,18,56,-0.76
989.77,18,56,-0.83
989.88,18,56,-1.02
990,18,56,-1.07
990.1,18,56,-1.47
990.2,18,56,-1.01
990.31,18,56,-0.79
990.41,18,56,-0.77
990.51,18,56,-0.91
990.61,18,56,-0.61
990.72,18,56,-0.57
990.82,18,56,-0.84
990.92,18,56,-0.99
991.02,18,56,-1
991.13,18,56,-1.28
991.23,18,56,-1.26
991.33,18,56,-1.02
991.43,18,56,-1.14
991.53,18,56,-1.13
991.64,18,56,-1.27
991.74,18,56,-1.27
991.84,18,56,-0.82
991.94,18,56,-1.03
992.07,18,56,-1.13
992.17,18,56,-1.29
992.27,18,56,-1.14
992.38,18,56,-0.9
992.48,18,56,-1.34
992.58,18,56,-1.26
992.68,18,56,-0.88
992.79,18,56,-1.01
992.89,18,56,-1.18
992.99,18,56,-1.21
993.09,18,56,-1.23
993.2,18,56,-1.32
993.3,18,56,-1.09
993.4,18,56,-0.87
993.5,18,56,-0.86
993.6,18,56,-0.91
993.71,18,56,-1.06
993.81,18,56,-1.08
993.91,18,56,-0.95
994.02,18,56,-0.81
994.14,18,56,-1.02
994.24,18,56,-1.1
994.34,18,56,-1.11
994.45,18,56,-1.15
994.55,18,56,-0.93
994.65,18,56,-0.96
994.75,18,56,-1.14
994.86,18,56,-1.33
994.96,18,56,-1.23
995.06,18,56,-1.31
995.16,18,56,-1.3
995.27,18,56,-1.36
995.37,18,56,-1.53
995.47,18,56,-1.2
995.57,18,56,-1.07
995.68,18,56,-1.68
995.78,18,56,-1.59
995.88,18,56,-1.28
995.98,18,56,-1.16
996.09,18,56,-1.14
996.21,18,56,-1.17
996.31,18,56,-1.64
996.42,18,56,-1.57
996.52,18,56,-1.51
996.62,18,56,-1.61
996.72,18,56,-1.17
996.83,18,56,-1.18
996.93,18,56,-1.17
997.03,18,56,-0.99
997.13,18,56,-1.51
997.23,18,56,-1.42
997.34,18,56,-1.42
997.44,18,56,-1.14
997.54,18,56,-1.09
997.65,18,56,-1.04
997.75,18,56,-1.13
997.85,18,56,-1.3
997.95,18,56,-1.2
998.05,18,56,-1.08
998.16,18,56,-1.16
998.28,18,56,-1.19
998.38,18,56,-1.19
998.49,18,56,-1.14
998.59,18,56,-1.05
998.69,18,56,-1.38
998.79,18,56,-1.54
998.9,18,56,-1.39
999,18,56,-1.38
999.1,18,56,-1.15
999.2,18,56,-1.26
999.31,18,56,-1.32
999.41,18,56,-1.52
999.51,18,56,-1.38
999.61,18,56,-1.36
999.72,18,56,-1.43
999.82,18,56,-1.39
999.92,18,56,-1.24
1000.02,18,56,-1.29
1000.13,18,56,-1.16
1000.23,18,56,-1.46
1000.35,18,56,-1.23
1000.46,18,56,-1.1
1000.56,18,56,-1.16
1000.66,18,56,-1.21
1000.76,18,56,-1.09
1000.87,18,56,-1.12
1000.97,18,56,-1.15
1001.07,18,56,-1.44
1001.17,18,56,-1.48
1001.28,18,56,-1.37
1001.38,18,56,-1.05
1001.48,18,56,-1.18
1001.58,18,56,-1.14
1001.69,18,56,-0.89
1001.79,18,56,-1.33
1001.89,18,56,-1.13
1001.99,18,56,-1.2
1002.1,18,56,-1.13
1002.2,18,56,-1.05
1002.3,18,56,-1.17
1002.43,18,56,-1.32
1002.53,18,56,-1.4
1002.63,18,56,-1.24
1002.73,18,56,-1.3
1002.84,18,56,-1.06
1002.94,18,56,-1.2
1003.04,18,56,-1.37
1003.14,18,56,-1.69
1003.25,18,56,-1.29
1003.35,18,56,-1.25
1003.45,18,56,-1.54
1003.55,18,56,-1.76
1003.66,18,56,-1.51
1003.76,18,56,-1.3
1003.86,18,56,-1.4
1003.96,18,56,-1.57
1004.07,18,56,-1.53
1004.17,18,56,-1.44
1004.27,18,56,-1.07
1004.37,18,56,-1.19
1004.5,18,56,-1.51
1004.6,18,56,-1.55
1004.7,18,56,-1.15
1004.8,18,56,-1.56
1004.91,18,56,-1.59
1005.01,18,56,-1.36
1005.11,18,56,-1.29
1005.21,18,56,-1.37
1005.32,18,56,-1.46
1005.42,18,56,-1.44
1005.52,18,56,-1.2
1005.63,18,56,-1.28
1005.73,18,56,-1.71
1005.83,18,56,-1.83
1005.93,18,56,-1.37
1006.03,18,56,-1.24
1006.14,18,56,-1.27
1006.24,18,56,-1.45
1006.34,18,56,-1.48
1006.44,18,56,-1.57
1006.57,18,56,-1.38
1006.67,18,56,-1.48
1006.77,18,56,-1.63
1006.88,18,56,-1.55
1006.98,18,56,-1.64
1007.08,18,56,-1.76
1007.18,18,56,-1.65
1007.29,18,56,-1.59
1007.39,18,56,-1.44
1007.49,18,56,-1.36
1007.59,18,56,-1.5
1007.7,18,56,-1.27
1007.8,18,56,-0.88
1007.9,18,56,-1.17
1008,18,56,-1.55
1008.11,18,56,-1.36
1008.21,18,56,-1.49
1008.31,18,56,-1.54
1008.41,18,56,-1.28
1008.52,18,56,-1.38
1008.64,18,56,-1.36
1008.74,18,56,-1.09
1008.84,18,56,-1.36
1008.95,18,56,-1.37
1009.05,18,56,-1.15
1009.15,18,56,-1.36
1009.26,18,56,-1.11
1009.36,18,56,-0.97
1009.46,18,56,-0.97
1009.56,18,56,-1.27
1009.66,18,56,-1.38
1009.77,18,56,-1.33
1009.87,18,56,-0.97
1009.97,18,56,-1.28
1010.08,18,56,-1.22
1010.18,18,56,-1.27
1010.28,18,56,-1.28
1010.38,18,56,-1.25
1010.49,18,56,-1.05
1010.59,18,56,-0.99
1010.71,18,56,-1.26
1010.82,18,56,-1.39
1010.92,18,56,-1.35
1011.02,18,56,-1.27
1011.12,18,56,-1.6
1011.22,18,56,-1.54
1011.33,18,56,-1.27
1011.43,18,56,-0.96
1011.53,18,56,-0.98
1011.64,18,56,-1.18
1011.74,18,56,-1.15
1011.84,18,56,-1.36
1011.94,18,56,-1.14
1012.04,18,56,-1.16
1012.15,18,56,-1.43
1012.25,18,56,-1.29
1012.35,18,56,-1.31
1012.46,18,56,-1.43
1012.56,18,56,-1.06
1012.66,18,56,-0.97
1012.78,18,56,-1.1
1012.89,18,56,-1.05
1012.99,18,56,-1.06
1013.09,18,56,-1.1
1013.19,18,56,-1.5
1013.3,18,56,-1.49
1013.4,18,56,-1.48
1013.5,18,56,-1.25
1013.6,18,56,-1.09
1013.71,18,56,-1.17
1013.81,18,56,-1.03
1013.91,18,56,-0.99
1014.01,18,56,-1.23
1014.12,18,56,-1.11
1014.22,18,56,-1.1
1014.32,18,56,-0.97
1014.42,18,56,-1.05
1014.53,18,56,-1.27
1014.63,18,56,-1.12
1014.73,18,56,-1.02
1014.86,18,56,-1.11
1014.96,18,56,-1.09
1015.06,18,56,-1.13
1015.16,18,56,-1.24
1015.27,18,56,-1.34
1015.37,18,56,-1.36
1015.47,18,56,-1.28
1015.57,18,56,-1.08
1015.67,18,56,-1.36
1015.78,18,56,-1.34
1015.88,18,56,-1.33
1015.98,18,56,-1.19
1016.09,18,56,-0.99
1016.19,18,56,-1.04
1016.29,18,56,-1.09
1016.39,18,56,-1.08
1016.5,18,56,-1.07
1016.6,18,56,-1.31
1016.7,18,56,-1.08
1016.8,18,56,-1.09
1016.93,18,56,-0.96
1017.03,18,56,-1.07
1017.13,18,56,-1.07
1017.23,18,56,-1.28
1017.34,18,56,-1.04
1017.44,18,56,-0.98
1017.54,18,56,-1.27
1017.65,18,56,-1.3
1017.75,18,56,-0.93
1017.85,18,56,-1.08
1017.95,18,56,-1.13
1018.05,18,56,-1.05
1018.16,18,56,-1.44
1018.26,18,56,-1.34
1018.36,18,56,-1.06
1018.47,18,56,-1
1018.57,18,56,-1.04
1018.67,18,56,-0.85
1018.77,18,56,-1.14
1018.88,18,56,-1.17
1019,18,56,-1.18
1019.1,18,56,-1.29
1019.2,18,56,-1.44
1019.31,18,56,-1.37
1019.41,18,56,-1.2
1019.51,18,56,-1.17
1019.61,18,56,-1.18
1019.72,18,56,-1.09
1019.82,18,56,-1.25
1019.92,18,56,-1.32
1020.02,18,56,-1.02
1020.13,18,56,-1.09
1020.23,18,56,-1.25
1020.33,18,56,-1.32
1020.43,18,56,-1.28
1020.54,18,56,-1.05
1020.64,18,56,-0.88
1020.74,18,56,-0.83
1020.84,18,56,-0.91
1020.95,18,56,-0.96
1021.07,18,56,-0.65
1021.17,18,56,-1.26
1021.28,18,56,-1.32
1021.38,18,56,-1.31
1021.48,18,56,-1.26
1021.58,18,56,-1.23
1021.69,18,56,-1.19
1021.79,18,56,-1.33
1021.89,18,56,-1.24
1021.99,18,56,-1.43
1022.09,18,56,-1.02
1022.2,18,56,-1.25
1022.3,18,56,-1.3
1022.4,18,56,-1.31
1022.51,18,56,-1.02
1022.61,18,56,-1.07
1022.71,18,56,-1.29
1022.81,18,56,-1.14
1022.91,18,56,-1.25
1023.02,18,56,-0.93
1023.14,17,56,-0.9
1023.25,17,56,-1.02
1023.35,17,56,-1.26
1023.45,17,56,-1.23
1023.55,17,56,-1.52
1023.66,17,56,-1.34
1023.76,17,56,-1.22
1023.86,17,56,-1.01
1023.96,17,56,-0.81
1024.06,17,56,-0.95
1024.17,17,56,-1.41
1024.27,17,56,-1.39
1024.37,17,56,-1.58
1024.47,17,56,-1.36
1024.58,17,56,-0.95
1024.68,17,56,-1.04
1024.78,17,56,-1.24
1024.89,17,56,-1.46
1024.99,17,56,-1.3
1025.09,17,56,-1.18
1025.21,18,56,-1.42
1025.32,18,56,-1.23
1025.42,18,56,-1.2
1025.52,18,56,-0.95
1025.62,18,56,-0.89
1025.73,18,56,-0.87
1025.83,18,56,-0.94
1025.93,18,56,-0.96
1026.04,18,56,-0.75
1026.14,18,56,-0.97
1026.24,18,56,-1.18
1026.34,18,56,-1.03
1026.44,18,56,-1.11
1026.55,18,56,-1.11
1026.65,18,56,-1.02
1026.75,18,56,-1.11
1026.85,18,56,-1.24
1026.96,18,56,-1.18
1027.06,18,56,-1.28
1027.16,18,56,-1.36
1027.29,18,56,-1.09
1027.39,18,56,-1
1027.49,18,56,-1.08
1027.59,18,56,-1.17
1027.7,18,56,-1.22
1027.8,18,56,-1.13
1027.9,18,56,-1.32
1028,18,56,-1.26
1028.11,18,56,-1.25
1028.21,18,56,-1.32
1028.31,18,56,-1.31
1028.41,18,56,-1.26
1028.52,18,56,-1.15
1028.62,18,56,-1.05
1028.72,18,56,-1.15
1028.82,18,56,-1.28
1028.93,18,56,-0.87
1029.03,18,56,-1.02
1029.13,18,56,-1.09
1029.23,18,56,-1.04
1029.36,18,56,-0.88
1029.46,18,56,-1.15
1029.56,18,56,-0.94
1029.67,18,56,-0.77
1029.77,18,56,-0.95
1029.87,18,56,-1.13
1029.97,18,56,-1.36
1030.07,18,56,-1.53
1030.18,18,56,-1.34
1030.28,18,56,-1.12
1030.38,18,56,-0.91
1030.48,18,56,-1.02
1030.59,18,56,-1.08
1030.69,18,56,-1.05
1030.79,18,56,-0.97
1030.9,18,56,-1.15
1031,18,56,-1.18
1031.1,18,56,-1.12
1031.2,18,56,-1.22
1031.31,18,56,-1.1
1031.43,18,56,-1.33
1031.53,18,56,-1.38
1031.63,18,56,-1.2
1031.74,18,56,-1.08
1031.84,18,56,-1.16
1031.94,18,56,-1.12
1032.05,18,56,-1.41
1032.15,18,56,-1.55
1032.25,18,56,-1.07
1032.35,18,56,-1.14
1032.45,18,56,-1.19
1032.56,18,56,-1.19
1032.66,18,56,-1.32
1032.76,18,56,-0.99
1032.86,18,56,-0.99
1032.97,18,56,-1.25
1033.07,18,56,-0.9
1033.17,18,56,-0.95
1033.28,18,56,-1.02
1033.38,18,56,-1.07
1033.5,18,56,-0.87
1033.6,18,56,-0.85
1033.71,18,56,-1.43
1033.81,18,56,-1.08
1033.91,18,56,-0.95
1034.01,18,56,-1.04
1034.11,18,56,-1.39
1034.22,18,56,-1.4
1034.32,18,56,-1.15
1034.42,18,56,-1
1034.53,18,56,-1.24
1034.63,18,56,-1.1
1034.73,18,56,-1.12
1034.83,18,56,-1.27
1034.94,18,56,-1.21
1035.04,18,56,-1.21
1035.14,18,56,-1.25
1035.24,18,56,-1.18
1035.34,18,56,-1.05
1035.45,18,56,-1.28
1035.57,18,56,-1.2
1035.68,18,56,-1.29
1035.78,18,56,-1.2
1035.88,18,56,-1.06
1035.98,18,56,-1.37
1036.08,18,56,-1.39
1036.19,18,56,-1.2
1036.29,18,56,-1.19
1036.39,18,56,-1.1
1036.49,18,56,-1.07
1036.6,18,56,-1.23
1036.7,18,56,-1.35
1036.8,18,56,-1.14
1036.91,18,56,-1.08
1037.01,18,56,-1.16
1037.11,18,56,-1.19
1037.21,18,56,-1.17
1037.31,18,56,-0.82
1037.42,18,56,-0.96
1037.52,18,56,-1.14
1037.64,18,56,-1.12
1037.75,18,56,-0.94
1037.85,18,56,-0.76
1037.95,18,56,-0.85
1038.06,18,56,-1
1038.16,18,56,-0.97
1038.26,18,56,-1.12
1038.36,18,56,-1.23
1038.46,18,56,-1.55
1038.57,18,56,-1.26
1038.67,18,56,-1.06
1038.77,18,56,-0.99
1038.87,18,56,-1.17
1038.98,18,56,-1.19
1039.08,18,56,-1.22
1039.18,18,56,-1.22
1039.29,18,56,-1.08
1039.39,18,56,-1.18
1039.49,18,56,-1.11
1039.59,18,56,-1.02
1039.72,18,56,-0.98
1039.82,18,56,-1.1
1039.92,18,56,-1.14
1040.02,18,56,-1.38
1040.13,18,56,-1.07
1040.23,18,56,-1.21
1040.33,18,56,-1.22
1040.44,18,56,-1.06
1040.54,18,56,-1.16
1040.64,18,56,-1.17
1040.74,18,56,-1.13
1040.84,18,56,-1.11
1040.95,18,56,-1.1
1041.05,18,56,-0.9
1041.15,18,56,-0.86
1041.25,18,56,-0.96
1041.36,18,56,-1.45
1041.46,18,56,-1.42
1041.56,18,56,-1.22
1041.66,18,56,-1.18
1041.79,18,56,-1.06
1041.89,18,56,-1.08
1041.99,18,56,-1.14
1042.1,18,56,-1.08
1042.2,18,56,-1.03
1042.3,18,56,-1.11
1042.4,18,56,-1.19
1042.51,18,56,-1.15
1042.61,18,56,-1.2
1042.71,18,56,-1.44
1042.81,18,56,-1.24
1042.92,18,56,-1.16
1043.02,18,56,-1.07
1043.12,18,56,-1.3
1043.22,18,56,-1.18
1043.32,18,56,-1.01
1043.43,18,56,-1.04
1043.53,18,56,-1.08
1043.63,18,56,-1.1
1043.73,18,56,-0.93
1043.86,18,56,-1.27
1043.96,18,56,-1.28
1044.06,18,56,-1.16
1044.17,18,56,-1.1
1044.27,18,56,-1.2
1044.37,18,56,-1.23
1044.47,18,56,-1.04
1044.58,18,56,-1.29
1044.68,18,56,-1.15
1044.78,18,56,-1.4
1044.88,18,56,-1.1
1044.99,18,56,-0.96
1045.09,18,56,-1
1045.19,18,56,-1.08
1045.29,18,56,-0.82
1045.4,18,56,-1.41
1045.5,18,56,-1.59
1045.6,18,56,-1.43
1045.7,18,56,-1.24
1045.81,18,56,-0.9
1045.93,18,56,-1.09
1046.03,18,56,-1.03
1046.14,18,56,-1.52
1046.24,18,56,-1.39
1046.34,18,56,-1.26
1046.44,18,56,-1.1
1046.55,18,56,-1.08
1046.65,18,56,-1.11
1046.75,18,56,-1.5
1046.85,18,56,-1.3
1046.96,18,56,-1.16
1047.06,18,56,-1.15
1047.16,18,56,-1.3
1047.26,18,56,-1.64
1047.37,18,56,-1.47
1047.47,18,56,-1.14
1047.57,18,56,-1.26
1047.67,18,56,-1.6
1047.78,18,56,-1.53
1047.88,18,56,-1.4
1048,18,56,-1.02
1048.1,18,56,-0.9
1048.21,18,56,-1.46
1048.31,18,56,-1.12
1048.41,18,56,-1.13
1048.52,18,56,-1.08
1048.62,18,56,-1.36
1048.72,18,56,-1.07
1048.82,18,56,-1.35
1048.93,18,56,-1.45
1049.03,18,56,-1.24
1049.13,18,56,-1.24
1049.23,18,56,-1.13
1049.33,18,56,-1.07
1049.44,18,56,-0.89
1049.54,18,56,-1.22
1049.64,18,56,-1.21
1049.75,18,56,-1.44
1049.85,18,56,-1.49
1049.95,18,56,-1.01
1050.07,18,56,-1.14
1050.18,18,56,-0.82
1050.28,18,56,-0.96
1050.38,18,56,-0.97
1050.48,18,56,-1.15
1050.59,18,56,-1.4
1050.69,18,56,-1.26
1050.79,18,56,-0.95
1050.89,18,56,-1.14
1051,18,56,-1.16
1051.1,18,56,-1.02
1051.2,18,56,-1.25
1051.3,18,56,-1.19
1051.41,18,56,-1.36
1051.51,18,56,-1.57
1051.61,18,56,-1.4
1051.71,18,56,-1.1
1051.82,18,56,-1.27
1051.92,18,56,-1.33
1052.02,18,56,-1.22
1052.15,18,56,-1.21
1052.25,18,56,-1.01
1052.35,18,56,-0.91
1052.45,18,56,-1.2
1052.56,18,56,-1.25
1052.66,18,56,-1.1
1052.76,18,56,-1.09
1052.86,18,56,-1.52
1052.97,18,56,-1.48
1053.07,18,56,-1.53
1053.17,18,56,-1.38
1053.27,18,56,-1.25
1053.38,18,56,-1.33
1053.48,18,56,-1.25
1053.58,18,56,-1.06
1053.68,18,56,-1.22
1053.79,18,56,-1.07
1053.89,18,56,-0.97
1053.99,18,56,-0.77
1054.09,18,56,-1.02
1054.22,18,56,-1.04
1054.32,18,56,-0.94
1054.42,18,56,-0.87
1054.53,18,56,-0.98
1054.63,18,56,-1.05
1054.73,18,56,-1.19
1054.83,18,56,-1.1
1054.94,18,56,-1.31
1055.04,18,56,-1.57
1055.14,18,56,-1.33
1055.24,18,56,-1.11
1055.35,18,56,-1.29
1055.45,18,56,-1.56
1055.55,18,56,-1.38
1055.65,18,56,-1.4
1055.76,18,56,-1.37
1055.86,18,56,-1.17
1055.96,18,56,-0.98
1056.06,18,56,-1.07
1056.17,18,56,-1.21
1056.29,18,56,-1.54
1056.39,18,56,-1.65
1056.5,18,56,-1.28
1056.6,18,56,-1.33
1056.7,18,56,-1
1056.8,18,56,-1.06
1056.91,18,56,-1.28
1057.01,18,56,-1.22
1057.11,18,56,-0.91
1057.21,18,56,-0.95
1057.31,18,56,-0.99
1057.42,18,56,-1.1
1057.52,18,56,-1.37
1057.62,18,56,-1.37
1057.72,18,56,-1.25
1057.83,18,56,-1.14
1057.93,18,56,-1.12
1058.03,18,56,-1.23
1058.13,18,56,-1.26
1058.24,18,56,-1.36
1058.36,18,56,-1.16
1058.46,18,56,-1.26
1058.57,18,56,-1
1058.67,18,56,-0.91
1058.77,18,56,-0.87
1058.87,18,56,-1.21
1058.98,18,56,-1.13
1059.08,18,56,-1.05
1059.18,18,56,-1.24
1059.28,18,56,-1.23
1059.39,18,56,-1.16
1059.49,18,56,-1.23
1059.59,18,56,-1.2
1059.69,18,56,-0.99
1059.8,18,56,-1.01
1059.9,18,56,-1.27
1060,18,56,-1.18
1060.1,18,56,-1.08
1060.21,18,56,-1.27
1060.31,18,56,-0.94
1060.43,18,56,-0.81
1060.54,18,56,-0.98
1060.64,18,56,-1.5
1060.74,18,56,-1.55
1060.84,18,56,-1.25
1060.95,18,56,-1.08
1061.05,18,56,-1.14
1061.15,18,56,-1.24
1061.25,18,56,-0.88
1061.36,18,56,-0.82
1061.46,18,56,-1.22
1061.56,18,56,-1.37
1061.66,18,56,-1.24
1061.77,18,56,-1.16
1061.87,18,56,-1.05
1061.97,18,56,-0.95
1062.07,18,56,-1.22
1062.18,18,56,-0.94
1062.28,18,56,-0.86
1062.38,18,56,-1.07
1062.51,18,56,-0.94
1062.61,18,56,-1.13
1062.71,18,56,-1.24
1062.81,18,56,-1.23
1062.91,18,56,-1.33
1063.02,18,56,-1.25
1063.12,18,56,-1.21
1063.22,18,56,-1.4
1063.32,18,56,-1.41
1063.43,18,56,-1.21
1063.53,18,56,-1.06
1063.63,18,56,-1.63
1063.73,18,56,-1.57
1063.84,18,56,-1.49
1063.94,18,56,-1.28
1064.04,18,56,-1.11
1064.14,18,56,-0.98
1064.25,18,56,-1.05
1064.35,18,56,-1.01
1064.45,18,56,-0.8
1064.58,18,56,-0.83
1064.68,18,56,-1.21
